Plants,Markets,Months,Products,value
Los Angeles,UK,Jan-07,996RS,0.0
Los Angeles,UK,Jan-07,996S,0.0
Los Angeles,UK,Jan-07,Bandit 1200,0.0
Los Angeles,UK,Jan-07,Bandit 1200S,200.0
Los Angeles,UK,Jan-07,Bandit 900,0.0
Los Angeles,UK,Jan-07,Boulevard,0.0
Los Angeles,UK,Jan-07,CRS550,328.0
Los Angeles,UK,Jan-07,CRX500,0.0
Los Angeles,UK,Jan-07,CRX600,0.0
Los Angeles,UK,Jan-07,CRX650,0.0
Los Angeles,UK,Jan-07,Enduro 350,0.0
Los Angeles,UK,Jan-07,Enduro 450,0.0
Los Angeles,UK,Jan-07,Enduro 550,0.0
Los Angeles,UK,Jan-07,KingTwin,0.0
Los Angeles,UK,Jan-07,MegaTwin,0.0
Los Angeles,UK,Jan-07,RoadLiner,0.0
Los Angeles,UK,Jan-07,RoadStar,0.0
Los Angeles,UK,Jan-07,ST1200,0.0
Los Angeles,UK,Jan-07,ST1200R,0.0
Los Angeles,UK,Jan-07,ST900,0.0
Los Angeles,UK,Jan-07,Victory,0.0
Los Angeles,UK,Mar-07,200S,0.0
Los Angeles,UK,Mar-07,300S,0.0
Los Angeles,UK,Mar-07,600S,0.0
Los Angeles,UK,Mar-07,626S,0.0
Los Angeles,UK,Mar-07,676RS,0.0
Los Angeles,UK,Mar-07,676S,0.0
Los Angeles,UK,Mar-07,900S,0.0
Los Angeles,UK,Mar-07,929S,0.0
Los Angeles,UK,Mar-07,996RS,0.0
Los Angeles,UK,Mar-07,996S,0.0
Los Angeles,UK,Mar-07,Bandit 1200,0.0
Los Angeles,UK,Mar-07,Bandit 1200S,0.0
Los Angeles,UK,Mar-07,Bandit 900,0.0
Los Angeles,UK,Mar-07,Boulevard,0.0
Los Angeles,UK,Mar-07,CRS550,0.0
Los Angeles,UK,Mar-07,CRX500,0.0
Los Angeles,UK,Mar-07,CRX600,0.0
Los Angeles,UK,Mar-07,CRX650,0.0
Los Angeles,UK,Mar-07,Enduro 350,0.0
Los Angeles,UK,Mar-07,Enduro 450,0.0
Los Angeles,UK,Mar-07,Enduro 550,0.0
Los Angeles,UK,Mar-07,KingTwin,0.0
Los Angeles,UK,Mar-07,MegaTwin,0.0
Los Angeles,UK,Mar-07,RoadLiner,0.0
Los Angeles,UK,Mar-07,RoadStar,0.0
Los Angeles,UK,Mar-07,ST1200,0.0
Los Angeles,UK,Mar-07,ST1200R,0.0
Los Angeles,UK,Mar-07,ST900,0.0
Los Angeles,UK,Mar-07,Victory,0.0
Los Angeles,US,Feb-07,200S,0.0
Los Angeles,US,Feb-07,300S,0.0
Los Angeles,US,Feb-07,600S,0.0
Los Angeles,US,Feb-07,626S,0.0
Los Angeles,US,Feb-07,676RS,0.0
Los Angeles,US,Feb-07,676S,0.0
Los Angeles,US,Feb-07,900S,0.0
Los Angeles,US,Feb-07,929S,0.0
Los Angeles,US,Feb-07,996RS,0.0
Los Angeles,US,Feb-07,996S,0.0
Los Angeles,US,Feb-07,Bandit 1200,0.0
Los Angeles,US,Feb-07,Bandit 1200S,0.0
Los Angeles,US,Feb-07,Bandit 900,0.0
Los Angeles,US,Feb-07,Boulevard,0.0
Los Angeles,US,Feb-07,CRS550,0.0
Los Angeles,US,Feb-07,CRX500,0.0
Los Angeles,US,Feb-07,CRX600,0.0
Los Angeles,US,Feb-07,CRX650,0.0
Los Angeles,US,Feb-07,Enduro 350,0.0
Los Angeles,US,Feb-07,Enduro 450,0.0
Los Angeles,US,Feb-07,Enduro 550,0.0
Los Angeles,US,Feb-07,KingTwin,0.0
Los Angeles,US,Feb-07,MegaTwin,0.0
Los Angeles,US,Feb-07,RoadLiner,0.0
Los Angeles,US,Feb-07,RoadStar,0.0
Los Angeles,US,Feb-07,ST1200,0.0
Los Angeles,US,Feb-07,ST1200R,0.0
Los Angeles,US,Feb-07,ST900,0.0
Los Angeles,US,Feb-07,Victory,0.0
Los Angeles,US,Jan-07,200S,6835.0
Los Angeles,US,Jan-07,300S,0.0
Los Angeles,US,Jan-07,600S,0.0
Los Angeles,US,Jan-07,626S,0.0
Los Angeles,US,Jan-07,676RS,0.0
Los Angeles,US,Jan-07,676S,0.0
Los Angeles,US,Jan-07,900S,0.0
Los Angeles,US,Jan-07,929S,320.0
Los Angeles,US,Jan-07,996RS,0.0
Los Angeles,US,Jan-07,996S,0.0
Los Angeles,US,Jan-07,Bandit 1200,0.0
Los Angeles,US,Jan-07,Bandit 1200S,174.0
Los Angeles,US,Jan-07,Bandit 900,0.0
Los Angeles,US,Jan-07,Boulevard,0.0
Los Angeles,US,Jan-07,CRS550,286.0
Los Angeles,US,Jan-07,CRX500,0.0
Los Angeles,US,Jan-07,CRX600,0.0
Los Angeles,US,Jan-07,CRX650,0.0
Los Angeles,US,Jan-07,Enduro 350,0.0
Los Angeles,US,Jan-07,Enduro 450,0.0
Los Angeles,US,Jan-07,Enduro 550,0.0
Los Angeles,US,Jan-07,KingTwin,0.0
Los Angeles,US,Jan-07,MegaTwin,0.0
Los Angeles,US,Jan-07,RoadLiner,0.0
Los Angeles,US,Jan-07,RoadStar,0.0
Los Angeles,US,Jan-07,ST1200,0.0
Los Angeles,US,Jan-07,ST1200R,0.0
Los Angeles,US,Jan-07,ST900,0.0
Los Angeles,US,Jan-07,Victory,0.0
Los Angeles,US,Mar-07,200S,0.0
Los Angeles,US,Mar-07,300S,0.0
Los Angeles,US,Mar-07,600S,0.0
Los Angeles,US,Mar-07,626S,0.0
Los Angeles,US,Mar-07,676RS,0.0
Los Angeles,US,Mar-07,676S,0.0
Los Angeles,US,Mar-07,900S,0.0
Los Angeles,US,Mar-07,929S,0.0
Los Angeles,US,Mar-07,996RS,0.0
Los Angeles,US,Mar-07,996S,0.0
Los Angeles,US,Mar-07,Bandit 1200,0.0
Los Angeles,US,Mar-07,Bandit 1200S,0.0
Los Angeles,US,Mar-07,Bandit 900,0.0
Los Angeles,US,Mar-07,Boulevard,0.0
Los Angeles,US,Mar-07,CRS550,0.0
Los Angeles,US,Mar-07,CRX500,0.0
Los Angeles,US,Mar-07,CRX600,0.0
Los Angeles,US,Mar-07,CRX650,0.0
Los Angeles,US,Mar-07,Enduro 350,0.0
Los Angeles,US,Mar-07,Enduro 450,0.0
Los Angeles,US,Mar-07,Enduro 550,0.0
Los Angeles,US,Mar-07,KingTwin,0.0
Los Angeles,US,Mar-07,MegaTwin,0.0
Los Angeles,US,Mar-07,RoadLiner,0.0
Los Angeles,US,Mar-07,RoadStar,0.0
Los Angeles,US,Mar-07,ST1200,0.0
Los Angeles,US,Mar-07,ST1200R,0.0
Los Angeles,US,Mar-07,ST900,0.0
Los Angeles,US,Mar-07,Victory,0.0
Mexico,Argentina,Feb-07,200S,0.0
Mexico,Argentina,Feb-07,300S,0.0
Mexico,Argentina,Feb-07,600S,0.0
Mexico,Argentina,Feb-07,626S,0.0
Mexico,Argentina,Feb-07,676RS,0.0
Mexico,Argentina,Feb-07,676S,0.0
Mexico,Argentina,Feb-07,900S,0.0
Mexico,Argentina,Feb-07,929S,0.0
Mexico,Argentina,Feb-07,996RS,54.0
Mexico,Argentina,Feb-07,996S,0.0
Mexico,Argentina,Feb-07,Bandit 1200,0.0
Mexico,Argentina,Feb-07,Bandit 1200S,0.0
Mexico,Argentina,Feb-07,Bandit 900,0.0
Mexico,Argentina,Feb-07,Boulevard,0.0
Mexico,Argentina,Feb-07,CRS550,0.0
Mexico,Argentina,Feb-07,CRX500,0.0
Mexico,Argentina,Feb-07,CRX600,0.0
Mexico,Argentina,Feb-07,CRX650,0.0
Mexico,Argentina,Feb-07,Enduro 350,0.0
Mexico,Argentina,Feb-07,Enduro 450,0.0
Mexico,Argentina,Feb-07,Enduro 550,0.0
Mexico,Argentina,Feb-07,KingTwin,0.0
Mexico,Argentina,Feb-07,MegaTwin,0.0
Mexico,Argentina,Feb-07,RoadLiner,0.0
Mexico,Argentina,Feb-07,RoadStar,0.0
Mexico,Argentina,Feb-07,ST1200,91.0
Mexico,Argentina,Feb-07,ST1200R,0.0
Mexico,Argentina,Feb-07,ST900,0.0
Mexico,Argentina,Feb-07,Victory,0.0
Mexico,Argentina,Jan-07,200S,0.0
Mexico,Argentina,Jan-07,300S,0.0
Mexico,Argentina,Jan-07,600S,0.0
Mexico,Argentina,Jan-07,626S,110.0
Mexico,Argentina,Jan-07,676RS,0.0
Mexico,Argentina,Jan-07,676S,0.0
Mexico,Argentina,Jan-07,900S,69.0
Mexico,Argentina,Jan-07,929S,0.0
Mexico,Argentina,Jan-07,996RS,48.0
Mexico,Argentina,Jan-07,996S,0.0
Mexico,Argentina,Jan-07,Bandit 1200,0.0
Mexico,Argentina,Jan-07,Bandit 1200S,0.0
Mexico,Argentina,Jan-07,Bandit 900,0.0
Mexico,Argentina,Jan-07,Boulevard,0.0
Mexico,Argentina,Jan-07,CRS550,0.0
Mexico,Argentina,Jan-07,CRX500,0.0
Mexico,Argentina,Jan-07,CRX600,0.0
Mexico,Argentina,Jan-07,CRX650,120.0
Mexico,Argentina,Jan-07,Enduro 350,0.0
Mexico,Argentina,Jan-07,Enduro 450,0.0
Mexico,Argentina,Jan-07,Enduro 550,0.0
Mexico,Argentina,Jan-07,KingTwin,0.0
Mexico,Argentina,Jan-07,MegaTwin,0.0
Mexico,Argentina,Jan-07,RoadLiner,0.0
Mexico,Argentina,Jan-07,RoadStar,0.0
Mexico,Argentina,Jan-07,ST1200,0.0
Mexico,Argentina,Jan-07,ST1200R,94.0
Mexico,Argentina,Jan-07,ST900,0.0
Mexico,Argentina,Jan-07,Victory,0.0
Mexico,Argentina,Mar-07,200S,0.0
Mexico,Argentina,Mar-07,300S,0.0
Mexico,Argentina,Mar-07,600S,0.0
Mexico,Argentina,Mar-07,626S,106.0
Mexico,Argentina,Mar-07,676RS,0.0
Mexico,Argentina,Mar-07,676S,0.0
Mexico,Argentina,Mar-07,900S,35.0
Mexico,Argentina,Mar-07,929S,0.0
Mexico,Argentina,Mar-07,996RS,55.0
Mexico,Argentina,Mar-07,996S,0.0
Mexico,Argentina,Mar-07,Bandit 1200,0.0
Mexico,Argentina,Mar-07,Bandit 1200S,0.0
Mexico,Argentina,Mar-07,Bandit 900,0.0
Mexico,Argentina,Mar-07,Boulevard,0.0
Mexico,Argentina,Mar-07,CRS550,0.0
Mexico,Argentina,Mar-07,CRX500,0.0
Mexico,Argentina,Mar-07,CRX600,0.0
Mexico,Argentina,Mar-07,CRX650,63.0
Mexico,Argentina,Mar-07,Enduro 350,0.0
Mexico,Argentina,Mar-07,Enduro 450,0.0
Mexico,Argentina,Mar-07,Enduro 550,0.0
Mexico,Argentina,Mar-07,KingTwin,0.0
Mexico,Argentina,Mar-07,MegaTwin,0.0
Mexico,Argentina,Mar-07,RoadLiner,0.0
Mexico,Argentina,Mar-07,RoadStar,0.0
Mexico,Argentina,Mar-07,ST1200,0.0
Mexico,Argentina,Mar-07,ST1200R,54.0
Mexico,Argentina,Mar-07,ST900,0.0
Mexico,Argentina,Mar-07,Victory,0.0
Mexico,Brazil,Feb-07,200S,0.0
Mexico,Brazil,Feb-07,300S,0.0
Mexico,Brazil,Feb-07,600S,0.0
Mexico,Brazil,Feb-07,626S,0.0
Mexico,Brazil,Feb-07,676RS,0.0
Mexico,Brazil,Feb-07,676S,0.0
Mexico,Brazil,Feb-07,900S,0.0
Mexico,Brazil,Feb-07,929S,0.0
Mexico,Brazil,Feb-07,996RS,197.0
Mexico,Brazil,Feb-07,996S,0.0
Mexico,Brazil,Feb-07,Bandit 1200,0.0
Mexico,Brazil,Feb-07,Bandit 1200S,0.0
Mexico,Brazil,Feb-07,Bandit 900,0.0
Mexico,Brazil,Feb-07,Boulevard,0.0
Mexico,Brazil,Feb-07,CRS550,0.0
Mexico,Brazil,Feb-07,CRX500,0.0
Mexico,Brazil,Feb-07,CRX600,0.0
Mexico,Brazil,Feb-07,CRX650,0.0
Mexico,Brazil,Feb-07,Enduro 350,0.0
Mexico,Brazil,Feb-07,Enduro 450,0.0
Mexico,Brazil,Feb-07,Enduro 550,0.0
Mexico,Brazil,Feb-07,KingTwin,0.0
Mexico,Brazil,Feb-07,MegaTwin,0.0
Mexico,Brazil,Feb-07,RoadLiner,0.0
Mexico,Brazil,Feb-07,RoadStar,0.0
Mexico,Brazil,Feb-07,ST1200,60.0
Mexico,Brazil,Feb-07,ST1200R,0.0
Mexico,Brazil,Feb-07,ST900,0.0
Mexico,Brazil,Feb-07,Victory,0.0
Mexico,Brazil,Jan-07,200S,0.0
Mexico,Brazil,Jan-07,300S,0.0
Mexico,Brazil,Jan-07,600S,0.0
Mexico,Brazil,Jan-07,626S,0.0
Mexico,Brazil,Jan-07,676RS,0.0
Mexico,Brazil,Jan-07,676S,0.0
Mexico,Brazil,Jan-07,900S,120.0
Mexico,Brazil,Jan-07,929S,0.0
Mexico,Brazil,Jan-07,996RS,97.0
Mexico,Brazil,Jan-07,996S,0.0
Mexico,Brazil,Jan-07,Bandit 1200,0.0
Mexico,Brazil,Jan-07,Bandit 1200S,0.0
Mexico,Brazil,Jan-07,Bandit 900,0.0
Mexico,Brazil,Jan-07,Boulevard,0.0
Mexico,Brazil,Jan-07,CRS550,0.0
Mexico,Brazil,Jan-07,CRX500,0.0
Mexico,Brazil,Jan-07,CRX600,0.0
Mexico,Brazil,Jan-07,CRX650,312.0
Mexico,Brazil,Jan-07,Enduro 350,0.0
Mexico,Brazil,Jan-07,Enduro 450,0.0
Mexico,Brazil,Jan-07,Enduro 550,0.0
Mexico,Brazil,Jan-07,KingTwin,0.0
Mexico,Brazil,Jan-07,MegaTwin,0.0
Mexico,Brazil,Jan-07,RoadLiner,0.0
Mexico,Brazil,Jan-07,RoadStar,0.0
Mexico,Brazil,Jan-07,ST1200,0.0
Mexico,Brazil,Jan-07,ST1200R,47.0
Mexico,Brazil,Jan-07,ST900,0.0
Mexico,Brazil,Jan-07,Victory,0.0
Mexico,Brazil,Mar-07,200S,0.0
Mexico,Brazil,Mar-07,300S,0.0
Mexico,Brazil,Mar-07,600S,0.0
Mexico,Brazil,Mar-07,626S,0.0
Mexico,Brazil,Mar-07,676RS,0.0
Mexico,Brazil,Mar-07,676S,0.0
Mexico,Brazil,Mar-07,900S,0.0
Mexico,Brazil,Mar-07,929S,0.0
Mexico,Brazil,Mar-07,996RS,0.0
Mexico,Brazil,Mar-07,996S,0.0
Mexico,Brazil,Mar-07,Bandit 1200,0.0
Mexico,Brazil,Mar-07,Bandit 1200S,0.0
Mexico,Brazil,Mar-07,Bandit 900,0.0
Mexico,Brazil,Mar-07,Boulevard,0.0
Mexico,Brazil,Mar-07,CRS550,0.0
Mexico,Brazil,Mar-07,CRX500,0.0
Mexico,Brazil,Mar-07,CRX600,0.0
Mexico,Brazil,Mar-07,CRX650,0.0
Mexico,Brazil,Mar-07,Enduro 350,0.0
Mexico,Brazil,Mar-07,Enduro 450,0.0
Mexico,Brazil,Mar-07,Enduro 550,0.0
Mexico,Brazil,Mar-07,KingTwin,0.0
Mexico,Brazil,Mar-07,MegaTwin,0.0
Mexico,Brazil,Mar-07,RoadLiner,0.0
Mexico,Brazil,Mar-07,RoadStar,0.0
Mexico,Brazil,Mar-07,ST1200,0.0
Mexico,Brazil,Mar-07,ST1200R,0.0
Mexico,Brazil,Mar-07,ST900,0.0
Mexico,Brazil,Mar-07,Victory,0.0
Mexico,Canada,Feb-07,200S,0.0
Mexico,Canada,Feb-07,300S,0.0
Mexico,Canada,Feb-07,600S,0.0
Mexico,Canada,Feb-07,626S,0.0
Mexico,Canada,Feb-07,676RS,0.0
Mexico,Canada,Feb-07,676S,0.0
Mexico,Canada,Feb-07,900S,0.0
Mexico,Canada,Feb-07,929S,0.0
Mexico,Canada,Feb-07,996RS,0.0
Mexico,Canada,Feb-07,996S,0.0
Mexico,Canada,Feb-07,Bandit 1200,0.0
Mexico,Canada,Feb-07,Bandit 1200S,0.0
Mexico,Canada,Feb-07,Bandit 900,0.0
Mexico,Canada,Feb-07,Boulevard,0.0
Mexico,Canada,Feb-07,CRS550,0.0
Mexico,Canada,Feb-07,CRX500,0.0
Mexico,Canada,Feb-07,CRX600,0.0
Mexico,Canada,Feb-07,CRX650,0.0
Mexico,Canada,Feb-07,Enduro 350,0.0
Mexico,Canada,Feb-07,Enduro 450,0.0
Mexico,Canada,Feb-07,Enduro 550,0.0
Mexico,Canada,Feb-07,KingTwin,0.0
Mexico,Canada,Feb-07,MegaTwin,0.0
Mexico,Canada,Feb-07,RoadLiner,0.0
Mexico,Canada,Feb-07,RoadStar,0.0
Mexico,Canada,Feb-07,ST1200,0.0
Mexico,Canada,Feb-07,ST1200R,0.0
Mexico,Canada,Feb-07,ST900,0.0
Mexico,Canada,Feb-07,Victory,0.0
Mexico,Canada,Jan-07,200S,0.0
Mexico,Canada,Jan-07,300S,0.0
Mexico,Canada,Jan-07,600S,0.0
Mexico,Canada,Jan-07,626S,0.0
Mexico,Canada,Jan-07,676RS,0.0
Mexico,Canada,Jan-07,676S,0.0
Mexico,Canada,Jan-07,900S,304.0
Mexico,Canada,Jan-07,929S,0.0
Mexico,Canada,Jan-07,996RS,215.0
Mexico,Canada,Jan-07,996S,0.0
Mexico,Canada,Jan-07,Bandit 1200,0.0
Mexico,Canada,Jan-07,Bandit 1200S,0.0
Mexico,Canada,Jan-07,Bandit 900,0.0
Mexico,Canada,Jan-07,Boulevard,0.0
Mexico,Canada,Jan-07,CRS550,0.0
Mexico,Canada,Jan-07,CRX500,0.0
Mexico,Canada,Jan-07,CRX600,0.0
Mexico,Canada,Jan-07,CRX650,128.0
Mexico,Canada,Jan-07,Enduro 350,0.0
Mexico,Canada,Jan-07,Enduro 450,0.0
Mexico,Canada,Jan-07,Enduro 550,0.0
Mexico,Canada,Jan-07,KingTwin,0.0
Mexico,Canada,Jan-07,MegaTwin,0.0
Mexico,Canada,Jan-07,RoadLiner,0.0
Mexico,Canada,Jan-07,RoadStar,0.0
Mexico,Canada,Jan-07,ST1200,0.0
Mexico,Canada,Jan-07,ST1200R,142.0
Mexico,Canada,Jan-07,ST900,0.0
Mexico,Canada,Jan-07,Victory,87.0
Mexico,Canada,Mar-07,200S,0.0
Mexico,Canada,Mar-07,300S,0.0
Mexico,Canada,Mar-07,600S,0.0
Mexico,Canada,Mar-07,626S,0.0
Mexico,Canada,Mar-07,676RS,0.0
Mexico,Canada,Mar-07,676S,0.0
Mexico,Canada,Mar-07,900S,0.0
Mexico,Canada,Mar-07,929S,0.0
Mexico,Canada,Mar-07,996RS,0.0
Mexico,Canada,Mar-07,996S,0.0
Mexico,Canada,Mar-07,Bandit 1200,0.0
Mexico,Canada,Mar-07,Bandit 1200S,0.0
Mexico,Canada,Mar-07,Bandit 900,0.0
Mexico,Canada,Mar-07,Boulevard,0.0
Mexico,Canada,Mar-07,CRS550,0.0
Mexico,Canada,Mar-07,CRX500,0.0
Mexico,Canada,Mar-07,CRX600,0.0
Mexico,Canada,Mar-07,CRX650,70.0
Mexico,Canada,Mar-07,Enduro 350,0.0
Mexico,Canada,Mar-07,Enduro 450,0.0
Mexico,Canada,Mar-07,Enduro 550,0.0
Mexico,Canada,Mar-07,KingTwin,0.0
Mexico,Canada,Mar-07,MegaTwin,0.0
Mexico,Canada,Mar-07,RoadLiner,0.0
Mexico,Canada,Mar-07,RoadStar,0.0
Mexico,Canada,Mar-07,ST1200,0.0
Mexico,Canada,Mar-07,ST1200R,77.0
Mexico,Canada,Mar-07,ST900,0.0
Mexico,Canada,Mar-07,Victory,0.0
Mexico,China,Feb-07,200S,0.0
Mexico,China,Feb-07,300S,0.0
Mexico,China,Feb-07,600S,0.0
Mexico,China,Feb-07,626S,149.0
Mexico,China,Feb-07,676RS,0.0
Mexico,China,Feb-07,676S,0.0
Mexico,China,Feb-07,900S,0.0
Mexico,China,Feb-07,929S,0.0
Mexico,China,Feb-07,996RS,11.0
Mexico,China,Feb-07,996S,0.0
Mexico,China,Feb-07,Bandit 1200,0.0
Mexico,China,Feb-07,Bandit 1200S,0.0
Mexico,China,Feb-07,Bandit 900,0.0
Mexico,China,Feb-07,Boulevard,0.0
Mexico,China,Feb-07,CRS550,0.0
Mexico,China,Feb-07,CRX500,0.0
Mexico,China,Feb-07,CRX600,0.0
Mexico,China,Feb-07,CRX650,41.0
Mexico,China,Feb-07,Enduro 350,0.0
Mexico,China,Feb-07,Enduro 450,0.0
Mexico,China,Feb-07,Enduro 550,0.0
Mexico,China,Feb-07,KingTwin,0.0
Mexico,China,Feb-07,MegaTwin,0.0
Mexico,China,Feb-07,RoadLiner,0.0
Mexico,China,Feb-07,RoadStar,0.0
Mexico,China,Feb-07,ST1200,0.0
Mexico,China,Feb-07,ST1200R,88.0
Mexico,China,Feb-07,ST900,0.0
Mexico,China,Feb-07,Victory,0.0
Mexico,China,Jan-07,200S,0.0
Mexico,China,Jan-07,300S,0.0
Mexico,China,Jan-07,600S,0.0
Mexico,China,Jan-07,626S,0.0
Mexico,China,Jan-07,676RS,0.0
Mexico,China,Jan-07,676S,0.0
Mexico,China,Jan-07,900S,41.0
Mexico,China,Jan-07,929S,0.0
Mexico,China,Jan-07,996RS,5.0
Mexico,China,Jan-07,996S,0.0
Mexico,China,Jan-07,Bandit 1200,0.0
Mexico,China,Jan-07,Bandit 1200S,0.0
Mexico,China,Jan-07,Bandit 900,0.0
Mexico,China,Jan-07,Boulevard,0.0
Mexico,China,Jan-07,CRS550,0.0
Mexico,China,Jan-07,CRX500,0.0
Mexico,China,Jan-07,CRX600,0.0
Mexico,China,Jan-07,CRX650,41.0
Mexico,China,Jan-07,Enduro 350,0.0
Mexico,China,Jan-07,Enduro 450,0.0
Mexico,China,Jan-07,Enduro 550,0.0
Mexico,China,Jan-07,KingTwin,0.0
Mexico,China,Jan-07,MegaTwin,0.0
Mexico,China,Jan-07,RoadLiner,0.0
Mexico,China,Jan-07,RoadStar,0.0
Mexico,China,Jan-07,ST1200,99.0
Mexico,China,Jan-07,ST1200R,86.0
Mexico,China,Jan-07,ST900,0.0
Mexico,China,Jan-07,Victory,0.0
Mexico,China,Mar-07,200S,0.0
Mexico,China,Mar-07,300S,0.0
Mexico,China,Mar-07,600S,0.0
Mexico,China,Mar-07,626S,0.0
Mexico,China,Mar-07,676RS,0.0
Mexico,China,Mar-07,676S,0.0
Mexico,China,Mar-07,900S,0.0
Mexico,China,Mar-07,929S,0.0
Mexico,China,Mar-07,996RS,3.0
Mexico,China,Mar-07,996S,0.0
Mexico,China,Mar-07,Bandit 1200,0.0
Mexico,China,Mar-07,Bandit 1200S,0.0
Mexico,China,Mar-07,Bandit 900,0.0
Mexico,China,Mar-07,Boulevard,0.0
Mexico,China,Mar-07,CRS550,0.0
Mexico,China,Mar-07,CRX500,0.0
Mexico,China,Mar-07,CRX600,0.0
Mexico,China,Mar-07,CRX650,50.0
Mexico,China,Mar-07,Enduro 350,0.0
Mexico,China,Mar-07,Enduro 450,0.0
Mexico,China,Mar-07,Enduro 550,0.0
Mexico,China,Mar-07,KingTwin,0.0
Mexico,China,Mar-07,MegaTwin,0.0
Mexico,China,Mar-07,RoadLiner,0.0
Mexico,China,Mar-07,RoadStar,0.0
Mexico,China,Mar-07,ST1200,0.0
Mexico,China,Mar-07,ST1200R,85.0
Mexico,China,Mar-07,ST900,0.0
Mexico,China,Mar-07,Victory,0.0
Mexico,France,Feb-07,200S,0.0
Mexico,France,Feb-07,300S,0.0
Mexico,France,Feb-07,600S,0.0
Mexico,France,Feb-07,626S,0.0
Mexico,France,Feb-07,676RS,0.0
Mexico,France,Feb-07,676S,0.0
Mexico,France,Feb-07,900S,37.0
Mexico,France,Feb-07,929S,0.0
Mexico,France,Feb-07,996RS,28.0
Mexico,France,Feb-07,996S,0.0
Mexico,France,Feb-07,Bandit 1200,0.0
Mexico,France,Feb-07,Bandit 1200S,0.0
Mexico,France,Feb-07,Bandit 900,0.0
Mexico,France,Feb-07,Boulevard,0.0
Mexico,France,Feb-07,CRS550,0.0
Mexico,France,Feb-07,CRX500,0.0
Mexico,France,Feb-07,CRX600,0.0
Mexico,France,Feb-07,CRX650,55.0
Mexico,France,Feb-07,Enduro 350,0.0
Mexico,France,Feb-07,Enduro 450,0.0
Mexico,France,Feb-07,Enduro 550,0.0
Mexico,France,Feb-07,KingTwin,0.0
Mexico,France,Feb-07,MegaTwin,0.0
Mexico,France,Feb-07,RoadLiner,0.0
Mexico,France,Feb-07,RoadStar,0.0
Mexico,France,Feb-07,ST1200,0.0
Mexico,France,Feb-07,ST1200R,68.0
Mexico,France,Feb-07,ST900,0.0
Mexico,France,Feb-07,Victory,0.0
Mexico,France,Jan-07,200S,0.0
Mexico,France,Jan-07,300S,0.0
Mexico,France,Jan-07,600S,0.0
Mexico,France,Jan-07,626S,22.0
Mexico,France,Jan-07,676RS,0.0
Mexico,France,Jan-07,676S,0.0
Mexico,France,Jan-07,900S,41.0
Mexico,France,Jan-07,929S,0.0
Mexico,France,Jan-07,996RS,25.0
Mexico,France,Jan-07,996S,0.0
Mexico,France,Jan-07,Bandit 1200,0.0
Mexico,France,Jan-07,Bandit 1200S,0.0
Mexico,France,Jan-07,Bandit 900,0.0
Mexico,France,Jan-07,Boulevard,0.0
Mexico,France,Jan-07,CRS550,0.0
Mexico,France,Jan-07,CRX500,0.0
Mexico,France,Jan-07,CRX600,0.0
Mexico,France,Jan-07,CRX650,52.0
Mexico,France,Jan-07,Enduro 350,0.0
Mexico,France,Jan-07,Enduro 450,0.0
Mexico,France,Jan-07,Enduro 550,0.0
Mexico,France,Jan-07,KingTwin,0.0
Mexico,France,Jan-07,MegaTwin,0.0
Mexico,France,Jan-07,RoadLiner,0.0
Mexico,France,Jan-07,RoadStar,0.0
Mexico,France,Jan-07,ST1200,0.0
Mexico,France,Jan-07,ST1200R,69.0
Mexico,France,Jan-07,ST900,0.0
Mexico,France,Jan-07,Victory,47.0
Mexico,France,Mar-07,200S,0.0
Mexico,France,Mar-07,300S,0.0
Mexico,France,Mar-07,600S,0.0
Mexico,France,Mar-07,626S,0.0
Mexico,France,Mar-07,676RS,0.0
Mexico,France,Mar-07,676S,0.0
Mexico,France,Mar-07,900S,44.0
Mexico,France,Mar-07,929S,0.0
Mexico,France,Mar-07,996RS,34.0
Mexico,France,Mar-07,996S,0.0
Mexico,France,Mar-07,Bandit 1200,0.0
Mexico,France,Mar-07,Bandit 1200S,0.0
Mexico,France,Mar-07,Bandit 900,0.0
Mexico,France,Mar-07,Boulevard,0.0
Mexico,France,Mar-07,CRS550,0.0
Mexico,France,Mar-07,CRX500,0.0
Mexico,France,Mar-07,CRX600,0.0
Mexico,France,Mar-07,CRX650,61.0
Mexico,France,Mar-07,Enduro 350,0.0
Mexico,France,Mar-07,Enduro 450,0.0
Mexico,France,Mar-07,Enduro 550,0.0
Mexico,France,Mar-07,KingTwin,0.0
Mexico,France,Mar-07,MegaTwin,0.0
Mexico,France,Mar-07,RoadLiner,0.0
Mexico,France,Mar-07,RoadStar,0.0
Mexico,France,Mar-07,ST1200,0.0
Mexico,France,Mar-07,ST1200R,69.0
Mexico,France,Mar-07,ST900,0.0
Mexico,France,Mar-07,Victory,0.0
Mexico,Germany,Feb-07,200S,0.0
Mexico,Germany,Feb-07,300S,0.0
Mexico,Germany,Feb-07,600S,0.0
Mexico,Germany,Feb-07,626S,51.0
Mexico,Germany,Feb-07,676RS,0.0
Mexico,Germany,Feb-07,676S,0.0
Mexico,Germany,Feb-07,900S,0.0
Mexico,Germany,Feb-07,929S,0.0
Mexico,Germany,Feb-07,996RS,0.0
Mexico,Germany,Feb-07,996S,0.0
Mexico,Germany,Feb-07,Bandit 1200,0.0
Mexico,Germany,Feb-07,Bandit 1200S,0.0
Mexico,Germany,Feb-07,Bandit 900,0.0
