machine,day,failure
M-575,Day-14,0
M-575,Day-15,0
M-575,Day-16,0
M-575,Day-17,0
M-575,Day-18,0
M-575,Day-19,0
M-575,Day-20,0
M-576,Day-01,0
M-576,Day-02,0
M-576,Day-03,0
M-576,Day-04,8
M-576,Day-05,38
M-576,Day-06,43
M-576,Day-07,9
M-576,Day-08,0
M-576,Day-09,0
M-576,Day-10,0
M-576,Day-11,0
M-576,Day-12,0
M-576,Day-13,0
M-576,Day-14,0
M-576,Day-15,0
M-576,Day-16,0
M-576,Day-17,0
M-576,Day-18,0
M-576,Day-19,0
M-576,Day-20,0
M-577,Day-01,0
M-577,Day-02,0
M-577,Day-03,0
M-577,Day-04,0
M-577,Day-05,0
M-577,Day-06,2
M-577,Day-07,6
M-577,Day-08,16
M-577,Day-09,24
M-577,Day-10,24
M-577,Day-11,14
M-577,Day-12,5
M-577,Day-13,2
M-577,Day-14,0
M-577,Day-15,0
M-577,Day-16,0
M-577,Day-17,0
M-577,Day-18,0
M-577,Day-19,0
M-577,Day-20,0
M-578,Day-01,0
M-578,Day-02,0
M-578,Day-03,0
M-578,Day-04,0
M-578,Day-05,0
M-578,Day-06,0
M-578,Day-07,0
M-578,Day-08,4
M-578,Day-09,16
M-578,Day-10,30
M-578,Day-11,28
M-578,Day-12,15
M-578,Day-13,4
M-578,Day-14,0
M-578,Day-15,0
M-578,Day-16,0
M-578,Day-17,0
M-578,Day-18,0
M-578,Day-19,0
M-578,Day-20,0
M-579,Day-01,0
M-579,Day-02,0
M-579,Day-03,0
M-579,Day-04,0
M-579,Day-05,0
M-579,Day-06,0
M-579,Day-07,0
M-579,Day-08,5
M-579,Day-09,13
M-579,Day-10,28
M-579,Day-11,31
M-579,Day-12,15
M-579,Day-13,4
M-579,Day-14,0
M-579,Day-15,0
M-579,Day-16,0
M-579,Day-17,0
M-579,Day-18,0
M-579,Day-19,0
M-579,Day-20,0
M-580,Day-01,0
M-580,Day-02,0
M-580,Day-03,0
M-580,Day-04,0
M-580,Day-05,0
M-580,Day-06,0
M-580,Day-07,0
M-580,Day-08,0
M-580,Day-09,2
M-580,Day-10,46
M-580,Day-11,48
M-580,Day-12,2
M-580,Day-13,0
M-580,Day-14,0
M-580,Day-15,0
M-580,Day-16,0
M-580,Day-17,0
M-580,Day-18,0
M-580,Day-19,0
M-580,Day-20,0
M-581,Day-01,0
M-581,Day-02,0
M-581,Day-03,0
M-581,Day-04,0
M-581,Day-05,0
M-581,Day-06,0
M-581,Day-07,0
M-581,Day-08,0
M-581,Day-09,0
M-581,Day-10,5
M-581,Day-11,17
M-581,Day-12,28
M-581,Day-13,29
M-581,Day-14,13
M-581,Day-15,4
M-581,Day-16,0
M-581,Day-17,0
M-581,Day-18,0
M-581,Day-19,0
M-581,Day-20,0
M-582,Day-01,0
M-582,Day-02,0
M-582,Day-03,0
M-582,Day-04,0
M-582,Day-05,0
M-582,Day-06,0
M-582,Day-07,0
M-582,Day-08,0
M-582,Day-09,0
M-582,Day-10,0
M-582,Day-11,0
M-582,Day-12,0
M-582,Day-13,0
M-582,Day-14,0
M-582,Day-15,1
M-582,Day-16,45
M-582,Day-17,50
M-582,Day-18,2
M-582,Day-19,0
M-582,Day-20,0
M-583,Day-01,0
M-583,Day-02,0
M-583,Day-03,0
M-583,Day-04,0
M-583,Day-05,0
M-583,Day-06,0
M-583,Day-07,0
M-583,Day-08,0
M-583,Day-09,0
M-583,Day-10,0
M-583,Day-11,0
M-583,Day-12,0
M-583,Day-13,9
M-583,Day-14,40
M-583,Day-15,41
M-583,Day-16,7
M-583,Day-17,0
M-583,Day-18,0
M-583,Day-19,0
M-583,Day-20,0
M-584,Day-01,0
M-584,Day-02,0
M-584,Day-03,2
M-584,Day-04,14
M-584,Day-05,34
M-584,Day-06,35
M-584,Day-07,11
M-584,Day-08,1
M-584,Day-09,0
M-584,Day-10,0
M-584,Day-11,0
M-584,Day-12,0
M-584,Day-13,0
M-584,Day-14,0
M-584,Day-15,0
M-584,Day-16,0
M-584,Day-17,0
M-584,Day-18,0
M-584,Day-19,0
M-584,Day-20,0
M-585,Day-01,0
M-585,Day-02,0
M-585,Day-03,0
M-585,Day-04,0
M-585,Day-05,0
M-585,Day-06,1
M-585,Day-07,6
M-585,Day-08,17
M-585,Day-09,21
M-585,Day-10,25
M-585,Day-11,16
M-585,Day-12,8
M-585,Day-13,1
M-585,Day-14,0
M-585,Day-15,0
M-585,Day-16,0
M-585,Day-17,0
M-585,Day-18,0
M-585,Day-19,0
M-585,Day-20,0
M-586,Day-01,0
M-586,Day-02,0
M-586,Day-03,0
M-586,Day-04,0
M-586,Day-05,0
M-586,Day-06,0
M-586,Day-07,0
M-586,Day-08,1
M-586,Day-09,5
M-586,Day-10,17
M-586,Day-11,24
M-586,Day-12,27
M-586,Day-13,15
M-586,Day-14,6
M-586,Day-15,1
M-586,Day-16,0
M-586,Day-17,0
M-586,Day-18,0
M-586,Day-19,0
M-586,Day-20,0
M-587,Day-01,0
M-587,Day-02,0
M-587,Day-03,1
M-587,Day-04,3
M-587,Day-05,7
M-587,Day-06,14
M-587,Day-07,24
M-587,Day-08,23
M-587,Day-09,16
M-587,Day-10,7
M-587,Day-11,1
M-587,Day-12,0
M-587,Day-13,0
M-587,Day-14,0
M-587,Day-15,0
M-587,Day-16,0
M-587,Day-17,0
M-587,Day-18,0
M-587,Day-19,0
M-587,Day-20,0
M-588,Day-01,0
M-588,Day-02,0
M-588,Day-03,0
M-588,Day-04,0
M-588,Day-05,0
M-588,Day-06,0
M-588,Day-07,0
M-588,Day-08,0
M-588,Day-09,0
M-588,Day-10,0
M-588,Day-11,0
M-588,Day-12,0
M-588,Day-13,0
M-588,Day-14,0
M-588,Day-15,0
M-588,Day-16,3
M-588,Day-17,46
M-588,Day-18,48
M-588,Day-19,2
M-588,Day-20,0
M-589,Day-01,0
M-589,Day-02,0
M-589,Day-03,0
M-589,Day-04,5
M-589,Day-05,16
M-589,Day-06,28
M-589,Day-07,29
M-589,Day-08,13
M-589,Day-09,4
M-589,Day-10,0
M-589,Day-11,0
M-589,Day-12,0
M-589,Day-13,0
M-589,Day-14,0
M-589,Day-15,0
M-589,Day-16,0
M-589,Day-17,0
M-589,Day-18,0
M-589,Day-19,0
M-589,Day-20,0
M-590,Day-01,0
M-590,Day-02,0
M-590,Day-03,0
M-590,Day-04,0
M-590,Day-05,0
M-590,Day-06,0
M-590,Day-07,0
M-590,Day-08,0
M-590,Day-09,1
M-590,Day-10,14
M-590,Day-11,32
M-590,Day-12,35
M-590,Day-13,13
M-590,Day-14,1
M-590,Day-15,0
M-590,Day-16,0
M-590,Day-17,0
M-590,Day-18,0
M-590,Day-19,0
M-590,Day-20,0
M-591,Day-01,0
M-591,Day-02,0
M-591,Day-03,1
M-591,Day-04,13
M-591,Day-05,32
M-591,Day-06,37
M-591,Day-07,12
M-591,Day-08,2
M-591,Day-09,0
M-591,Day-10,0
M-591,Day-11,0
M-591,Day-12,0
M-591,Day-13,0
M-591,Day-14,0
M-591,Day-15,0
M-591,Day-16,0
M-591,Day-17,0
M-591,Day-18,0
M-591,Day-19,0
M-591,Day-20,0
M-592,Day-01,0
M-592,Day-02,0
M-592,Day-03,0
M-592,Day-04,5
M-592,Day-05,15
M-592,Day-06,28
M-592,Day-07,28
M-592,Day-08,17
M-592,Day-09,4
M-592,Day-10,0
M-592,Day-11,0
M-592,Day-12,0
M-592,Day-13,0
M-592,Day-14,0
M-592,Day-15,0
M-592,Day-16,0
M-592,Day-17,0
M-592,Day-18,0
M-592,Day-19,0
M-592,Day-20,0
M-593,Day-01,0
M-593,Day-02,0
M-593,Day-03,0
M-593,Day-04,0
M-593,Day-05,0
M-593,Day-06,2
M-593,Day-07,14
M-593,Day-08,31
M-593,Day-09,36
M-593,Day-10,13
M-593,Day-11,1
M-593,Day-12,0
M-593,Day-13,0
M-593,Day-14,0
M-593,Day-15,0
M-593,Day-16,0
M-593,Day-17,0
M-593,Day-18,0
M-593,Day-19,0
M-593,Day-20,0
M-594,Day-01,0
M-594,Day-02,0
M-594,Day-03,0
M-594,Day-04,0
M-594,Day-05,0
M-594,Day-06,7
M-594,Day-07,41
M-594,Day-08,39
M-594,Day-09,11
M-594,Day-10,0
M-594,Day-11,0
M-594,Day-12,0
M-594,Day-13,0
M-594,Day-14,0
M-594,Day-15,0
M-594,Day-16,0
M-594,Day-17,0
M-594,Day-18,0
M-594,Day-19,0
M-594,Day-20,0
M-595,Day-01,0
M-595,Day-02,0
M-595,Day-03,0
M-595,Day-04,0
M-595,Day-05,0
M-595,Day-06,0
M-595,Day-07,0
M-595,Day-08,0
M-595,Day-09,0
M-595,Day-10,0
M-595,Day-11,0
M-595,Day-12,0
M-595,Day-13,0
M-595,Day-14,0
M-595,Day-15,0
M-595,Day-16,2
M-595,Day-17,48
M-595,Day-18,47
M-595,Day-19,2
M-595,Day-20,0
M-596,Day-01,0
M-596,Day-02,0
M-596,Day-03,2
M-596,Day-04,14
M-596,Day-05,33
M-596,Day-06,34
M-596,Day-07,13
M-596,Day-08,1
M-596,Day-09,0
M-596,Day-10,0
M-596,Day-11,0
M-596,Day-12,0
M-596,Day-13,0
M-596,Day-14,0
M-596,Day-15,0
M-596,Day-16,0
M-596,Day-17,0
M-596,Day-18,0
M-596,Day-19,0
M-596,Day-20,0
M-597,Day-01,0
M-597,Day-02,0
M-597,Day-03,0
M-597,Day-04,0
M-597,Day-05,0
M-597,Day-06,0
M-597,Day-07,0
M-597,Day-08,7
M-597,Day-09,40
M-597,Day-10,41
M-597,Day-11,9
M-597,Day-12,0
M-597,Day-13,0
M-597,Day-14,0
M-597,Day-15,0
M-597,Day-16,0
M-597,Day-17,0
M-597,Day-18,0
M-597,Day-19,0
M-597,Day-20,0
M-598,Day-01,0
M-598,Day-02,0
M-598,Day-03,0
M-598,Day-04,0
M-598,Day-05,0
M-598,Day-06,0
M-598,Day-07,0
M-598,Day-08,0
M-598,Day-09,0
M-598,Day-10,0
M-598,Day-11,0
M-598,Day-12,0
M-598,Day-13,2
M-598,Day-14,14
M-598,Day-15,34
M-598,Day-16,32
M-598,Day-17,14
M-598,Day-18,2
M-598,Day-19,0
M-598,Day-20,0
M-599,Day-01,0
M-599,Day-02,0
M-599,Day-03,0
M-599,Day-04,0
M-599,Day-05,1
M-599,Day-06,46
M-599,Day-07,50
M-599,Day-08,2
M-599,Day-09,0
M-599,Day-10,0
M-599,Day-11,0
M-599,Day-12,0
M-599,Day-13,0
M-599,Day-14,0
M-599,Day-15,0
M-599,Day-16,0
M-599,Day-17,0
M-599,Day-18,0
M-599,Day-19,0
M-599,Day-20,0
M-600,Day-01,0
M-600,Day-02,0
M-600,Day-03,0
M-600,Day-04,0
M-600,Day-05,0
M-600,Day-06,0
M-600,Day-07,0
M-600,Day-08,0
M-600,Day-09,0
M-600,Day-10,0
M-600,Day-11,0
M-600,Day-12,0
M-600,Day-13,0
M-600,Day-14,0
M-600,Day-15,2
M-600,Day-16,48
M-600,Day-17,47
M-600,Day-18,1
M-600,Day-19,0
M-600,Day-20,0
M-601,Day-01,0
M-601,Day-02,0
M-601,Day-03,0
M-601,Day-04,0
M-601,Day-05,0
M-601,Day-06,0
M-601,Day-07,0
M-601,Day-08,0
M-601,Day-09,0
M-601,Day-10,0
M-601,Day-11,0
M-601,Day-12,0
M-601,Day-13,0
M-601,Day-14,8
M-601,Day-15,39
M-601,Day-16,42
M-601,Day-17,8
M-601,Day-18,0
M-601,Day-19,0
M-601,Day-20,0
M-602,Day-01,0
M-602,Day-02,0
M-602,Day-03,0
M-602,Day-04,0
M-602,Day-05,0
M-602,Day-06,0
M-602,Day-07,7
M-602,Day-08,44
M-602,Day-09,39
M-602,Day-10,7
M-602,Day-11,0
M-602,Day-12,0
M-602,Day-13,0
M-602,Day-14,0
M-602,Day-15,0
M-602,Day-16,0
M-602,Day-17,0
M-602,Day-18,0
M-602,Day-19,0
M-602,Day-20,0
M-603,Day-01,0
M-603,Day-02,0
M-603,Day-03,0
M-603,Day-04,0
M-603,Day-05,2
M-603,Day-06,14
M-603,Day-07,33
M-603,Day-08,34
M-603,Day-09,13
M-603,Day-10,1
M-603,Day-11,0
M-603,Day-12,0
M-603,Day-13,0
M-603,Day-14,0
M-603,Day-15,0
M-603,Day-16,0
M-603,Day-17,0
M-603,Day-18,0
M-603,Day-19,0
M-603,Day-20,0
M-604,Day-01,0
M-604,Day-02,0
M-604,Day-03,0
M-604,Day-04,0
M-604,Day-05,0
M-604,Day-06,0
M-604,Day-07,0
M-604,Day-08,0
M-604,Day-09,0
M-604,Day-10,0
M-604,Day-11,0
M-604,Day-12,0
M-604,Day-13,0
M-604,Day-14,0
M-604,Day-15,0
M-604,Day-16,0
M-604,Day-17,0
M-604,Day-18,0
M-604,Day-19,8
M-604,Day-20,41
M-605,Day-01,0
M-605,Day-02,0
M-605,Day-03,0
M-605,Day-04,0
M-605,Day-05,0
M-605,Day-06,0
M-605,Day-07,4
M-605,Day-08,15
M-605,Day-09,29
M-605,Day-10,29
M-605,Day-11,15
M-605,Day-12,4
M-605,Day-13,0
M-605,Day-14,0
M-605,Day-15,0
M-605,Day-16,0
M-605,Day-17,0
M-605,Day-18,0
M-605,Day-19,0
M-605,Day-20,0
M-606,Day-01,0
M-606,Day-02,2
M-606,Day-03,14
M-606,Day-04,31
M-606,Day-05,34
M-606,Day-06,13
M-606,Day-07,2
M-606,Day-08,0
M-606,Day-09,0
M-606,Day-10,0
M-606,Day-11,0
M-606,Day-12,0
M-606,Day-13,0
M-606,Day-14,0
M-606,Day-15,0
M-606,Day-16,0
M-606,Day-17,0
M-606,Day-18,0
M-606,Day-19,0
M-606,Day-20,0
M-607,Day-01,0
M-607,Day-02,0
M-607,Day-03,2
M-607,Day-04,11
M-607,Day-05,35
M-607,Day-06,34
M-607,Day-07,14
M-607,Day-08,2
M-607,Day-09,0
M-607,Day-10,0
M-607,Day-11,0
M-607,Day-12,0
M-607,Day-13,0
M-607,Day-14,0
M-607,Day-15,0
M-607,Day-16,0
M-607,Day-17,0
M-607,Day-18,0
M-607,Day-19,0
M-607,Day-20,0
M-608,Day-01,0
M-608,Day-02,2
M-608,Day-03,15
M-608,Day-04,33
M-608,Day-05,34
M-608,Day-06,11
M-608,Day-07,1
M-608,Day-08,0
M-608,Day-09,0
M-608,Day-10,0
M-608,Day-11,0
M-608,Day-12,0
M-608,Day-13,0
M-608,Day-14,0
M-608,Day-15,0
M-608,Day-16,0
M-608,Day-17,0
M-608,Day-18,0
M-608,Day-19,0
M-608,Day-20,0
M-609,Day-01,0
M-609,Day-02,0
M-609,Day-03,0
M-609,Day-04,0
M-609,Day-05,0
M-609,Day-06,0
M-609,Day-07,0
M-609,Day-08,0
M-609,Day-09,0
M-609,Day-10,0
M-609,Day-11,0
M-609,Day-12,4
M-609,Day-13,16
M-609,Day-14,29
M-609,Day-15,27
M-609,Day-16,15
M-609,Day-17,5
M-609,Day-18,1
M-609,Day-19,0
M-609,Day-20,0
M-610,Day-01,0
M-610,Day-02,0
M-610,Day-03,0
M-610,Day-04,0
M-610,Day-05,0
M-610,Day-06,0
M-610,Day-07,0
M-610,Day-08,0
M-610,Day-09,2
M-610,Day-10,49
M-610,Day-11,46
M-610,Day-12,2
M-610,Day-13,0
M-610,Day-14,0
M-610,Day-15,0
M-610,Day-16,0
M-610,Day-17,0
M-610,Day-18,0
M-610,Day-19,0
M-610,Day-20,0
M-611,Day-01,6
M-611,Day-02,15
M-611,Day-03,28
M-611,Day-04,30
M-611,Day-05,15
M-611,Day-06,4
M-611,Day-07,0
M-611,Day-08,0
M-611,Day-09,0
M-611,Day-10,0
M-611,Day-11,0
M-611,Day-12,0
M-611,Day-13,0
M-611,Day-14,0
M-611,Day-15,0
M-611,Day-16,0
M-611,Day-17,0
M-611,Day-18,0
M-611,Day-19,0
M-611,Day-20,0
M-612,Day-01,0
M-612,Day-02,0
M-612,Day-03,0
M-612,Day-04,0
M-612,Day-05,0
M-612,Day-06,0
M-612,Day-07,0
M-612,Day-08,0
M-612,Day-09,0
M-612,Day-10,0
M-612,Day-11,0
M-612,Day-12,2
M-612,Day-13,46
M-612,Day-14,48
M-612,Day-15,2
M-612,Day-16,0
M-612,Day-17,0
M-612,Day-18,0
M-612,Day-19,0
M-612,Day-20,0
M-613,Day-01,0
M-613,Day-02,0
M-613,Day-03,0
M-613,Day-04,0
M-613,Day-05,0
M-613,Day-06,0
M-613,Day-07,0
M-613,Day-08,0
M-613,Day-09,2
M-613,Day-10,48
M-613,Day-11,47
M-613,Day-12,1
M-613,Day-13,0
M-613,Day-14,0
M-613,Day-15,0
M-613,Day-16,0
M-613,Day-17,0
M-613,Day-18,0
M-613,Day-19,0
M-613,Day-20,0
M-614,Day-01,0
M-614,Day-02,0
M-614,Day-03,0
M-614,Day-04,0
M-614,Day-05,0
M-614,Day-06,0
M-614,Day-07,0
M-614,Day-08,0
M-614,Day-09,0
M-614,Day-10,0
M-614,Day-11,1
M-614,Day-12,14
M-614,Day-13,35
M-614,Day-14,31
M-614,Day-15,14
M-614,Day-16,2
M-614,Day-17,0
M-614,Day-18,0
M-614,Day-19,0
M-614,Day-20,0
M-615,Day-01,0
M-615,Day-02,0
M-615,Day-03,0
M-615,Day-04,0
M-615,Day-05,0
M-615,Day-06,1
M-615,Day-07,50
M-615,Day-08,45
M-615,Day-09,2
M-615,Day-10,0
M-615,Day-11,0
M-615,Day-12,0
M-615,Day-13,0
M-615,Day-14,0
M-615,Day-15,0
M-615,Day-16,0
M-615,Day-17,0
M-615,Day-18,0
M-615,Day-19,0
M-615,Day-20,0
M-616,Day-01,0
M-616,Day-02,0
M-616,Day-03,0
M-616,Day-04,0
M-616,Day-05,0
M-616,Day-06,0
M-616,Day-07,0
M-616,Day-08,0
M-616,Day-09,1
M-616,Day-10,13
M-616,Day-11,34
M-616,Day-12,35
M-616,Day-13,12
M-616,Day-14,2
M-616,Day-15,0
M-616,Day-16,0
M-616,Day-17,0
M-616,Day-18,0
M-616,Day-19,0
M-616,Day-20,0
M-617,Day-01,0
M-617,Day-02,0
M-617,Day-03,0
M-617,Day-04,0
M-617,Day-05,0
M-617,Day-06,0
M-617,Day-07,0
M-617,Day-08,0
M-617,Day-09,0
M-617,Day-10,0
M-617,Day-11,0
M-617,Day-12,0
M-617,Day-13,0
M-617,Day-14,0
M-617,Day-15,2
M-617,Day-16,12
M-617,Day-17,32
M-617,Day-18,36
M-617,Day-19,13
M-617,Day-20,2
M-618,Day-01,0
M-618,Day-02,0
M-618,Day-03,0
M-618,Day-04,0
M-618,Day-05,0
M-618,Day-06,0
M-618,Day-07,0
M-618,Day-08,0
M-618,Day-09,0
M-618,Day-10,0
M-618,Day-11,1
M-618,Day-12,6
M-618,Day-13,13
M-618,Day-14,25
M-618,Day-15,22
M-618,Day-16,19
M-618,Day-17,7
M-618,Day-18,2
M-618,Day-19,0
M-618,Day-20,0
M-619,Day-01,0
M-619,Day-02,0
M-619,Day-03,0
M-619,Day-04,0
M-619,Day-05,0
M-619,Day-06,0
M-619,Day-07,4
M-619,Day-08,15
M-619,Day-09,27
M-619,Day-10,31
M-619,Day-11,14
M-619,Day-12,5
M-619,Day-13,0
M-619,Day-14,0
M-619,Day-15,0
M-619,Day-16,0
M-619,Day-17,0
M-619,Day-18,0
M-619,Day-19,0
M-619,Day-20,0
M-620,Day-01,0
M-620,Day-02,0
M-620,Day-03,0
M-620,Day-04,0
M-620,Day-05,10
M-620,Day-06,43
M-620,Day-07,37
M-620,Day-08,8
M-620,Day-09,0
M-620,Day-10,0
M-620,Day-11,0
M-620,Day-12,0
M-620,Day-13,0
M-620,Day-14,0
M-620,Day-15,0
M-620,Day-16,0
M-620,Day-17,0
M-620,Day-18,0
M-620,Day-19,0
M-620,Day-20,0
M-621,Day-01,0
M-621,Day-02,0
M-621,Day-03,0
M-621,Day-04,0
M-621,Day-05,0
M-621,Day-06,0
M-621,Day-07,0
M-621,Day-08,0
M-621,Day-09,0
M-621,Day-10,0
M-621,Day-11,2
M-621,Day-12,49
M-621,Day-13,46
M-621,Day-14,2
M-621,Day-15,0
M-621,Day-16,0
M-621,Day-17,0
M-621,Day-18,0
M-621,Day-19,0
M-621,Day-20,0
M-622,Day-01,0
M-622,Day-02,0
M-622,Day-03,0
M-622,Day-04,0
M-622,Day-05,0
M-622,Day-06,0
M-622,Day-07,0
M-622,Day-08,0
M-622,Day-09,0
M-622,Day-10,0
M-622,Day-11,0
M-622,Day-12,0
M-622,Day-13,1
M-622,Day-14,7
M-622,Day-15,15
M-622,Day-16,25
M-622,Day-17,24
M-622,Day-18,15
M-622,Day-19,6
M-622,Day-20,2
M-623,Day-01,0
M-623,Day-02,0
M-623,Day-03,0
M-623,Day-04,0
M-623,Day-05,0
M-623,Day-06,2
M-623,Day-07,47
M-623,Day-08,48
M-623,Day-09,1
M-623,Day-10,0
M-623,Day-11,0
M-623,Day-12,0
M-623,Day-13,0
M-623,Day-14,0
M-623,Day-15,0
M-623,Day-16,0
M-623,Day-17,0
M-623,Day-18,0
M-623,Day-19,0
M-623,Day-20,0
M-624,Day-01,0
M-624,Day-02,0
M-624,Day-03,0
M-624,Day-04,0
M-624,Day-05,0
M-624,Day-06,0
M-624,Day-07,1
M-624,Day-08,13
M-624,Day-09,36
M-624,Day-10,34
M-624,Day-11,11
M-624,Day-12,2
M-624,Day-13,0
M-624,Day-14,0
M-624,Day-15,0
M-624,Day-16,0
M-624,Day-17,0
M-624,Day-18,0
M-624,Day-19,0
M-624,Day-20,0
M-625,Day-01,0
M-625,Day-02,0
M-625,Day-03,0
M-625,Day-04,0
M-625,Day-05,7
M-625,Day-06,42
M-625,Day-07,40
M-625,Day-08,9
M-625,Day-09,0
M-625,Day-10,0
M-625,Day-11,0
M-625,Day-12,0
M-625,Day-13,0
M-625,Day-14,0
M-625,Day-15,0
M-625,Day-16,0
M-625,Day-17,0
M-625,Day-18,0
M-625,Day-19,0
M-625,Day-20,0
M-626,Day-01,0
M-626,Day-02,0
M-626,Day-03,0
M-626,Day-04,0
M-626,Day-05,0
M-626,Day-06,0
M-626,Day-07,0
M-626,Day-08,0
M-626,Day-09,0
M-626,Day-10,0
M-626,Day-11,0
M-626,Day-12,0
M-626,Day-13,0
M-626,Day-14,0
M-626,Day-15,9
M-626,Day-16,40
M-626,Day-17,40
M-626,Day-18,9
M-626,Day-19,0
M-626,Day-20,0
M-627,Day-01,0
M-627,Day-02,0
M-627,Day-03,0
M-627,Day-04,0
M-627,Day-05,0
M-627,Day-06,0
M-627,Day-07,0
M-627,Day-08,0
M-627,Day-09,1
M-627,Day-10,14
M-627,Day-11,32
M-627,Day-12,36
M-627,Day-13,12
M-627,Day-14,1
M-627,Day-15,0
M-627,Day-16,0
M-627,Day-17,0
M-627,Day-18,0
M-627,Day-19,0
M-627,Day-20,0
M-628,Day-01,0
M-628,Day-02,0
M-628,Day-03,0
M-628,Day-04,0
M-628,Day-05,0
M-628,Day-06,0
M-628,Day-07,0
M-628,Day-08,0
M-628,Day-09,0
M-628,Day-10,0
M-628,Day-11,0
M-628,Day-12,0
M-628,Day-13,0
M-628,Day-14,1
M-628,Day-15,4
M-628,Day-16,14
M-628,Day-17,28
M-628,Day-18,31
M-628,Day-19,13
M-628,Day-20,5
M-629,Day-01,0
M-629,Day-02,0
M-629,Day-03,0
M-629,Day-04,0
M-629,Day-05,0
M-629,Day-06,0
M-629,Day-07,0
M-629,Day-08,0
M-629,Day-09,2
M-629,Day-10,50
M-629,Day-11,45
M-629,Day-12,2
M-629,Day-13,0
M-629,Day-14,0
M-629,Day-15,0
M-629,Day-16,0
M-629,Day-17,0
M-629,Day-18,0
M-629,Day-19,0
M-629,Day-20,0
M-630,Day-01,0
M-630,Day-02,0
M-630,Day-03,0
M-630,Day-04,0
M-630,Day-05,5
M-630,Day-06,15
M-630,Day-07,29
M-630,Day-08,29
M-630,Day-09,16
M-630,Day-10,2
M-630,Day-11,0
M-630,Day-12,0
M-630,Day-13,0
M-630,Day-14,0
M-630,Day-15,0
M-630,Day-16,0
M-630,Day-17,0
M-630,Day-18,0
M-630,Day-19,0
M-630,Day-20,0
M-631,Day-01,0
M-631,Day-02,0
M-631,Day-03,0
M-631,Day-04,0
M-631,Day-05,0
M-631,Day-06,0
M-631,Day-07,0
M-631,Day-08,0
M-631,Day-09,0
M-631,Day-10,1
M-631,Day-11,6
M-631,Day-12,16
M-631,Day-13,23
M-631,Day-14,25
M-631,Day-15,17
M-631,Day-16,6
M-631,Day-17,1
M-631,Day-18,0
M-631,Day-19,0
M-631,Day-20,0
M-632,Day-01,7
M-632,Day-02,16
M-632,Day-03,24
M-632,Day-04,24
M-632,Day-05,16
M-632,Day-06,7
M-632,Day-07,2
M-632,Day-08,0
M-632,Day-09,0
M-632,Day-10,0
M-632,Day-11,0
M-632,Day-12,0
M-632,Day-13,0
M-632,Day-14,0
M-632,Day-15,0
M-632,Day-16,0
M-632,Day-17,0
M-632,Day-18,0
M-632,Day-19,0
M-632,Day-20,0
M-633,Day-01,0
M-633,Day-02,0
M-633,Day-03,0
M-633,Day-04,0
M-633,Day-05,0
M-633,Day-06,0
M-633,Day-07,0
M-633,Day-08,0
M-633,Day-09,0
M-633,Day-10,4
M-633,Day-11,15
M-633,Day-12,28
M-633,Day-13,28
M-633,Day-14,17
M-633,Day-15,4
M-633,Day-16,0
M-633,Day-17,0
M-633,Day-18,0
M-633,Day-19,0
M-633,Day-20,0
M-634,Day-01,0
M-634,Day-02,0
M-634,Day-03,0
M-634,Day-04,0
M-634,Day-05,0
M-634,Day-06,2
M-634,Day-07,13
M-634,Day-08,35
M-634,Day-09,33
M-634,Day-10,13
M-634,Day-11,1
M-634,Day-12,0
M-634,Day-13,0
M-634,Day-14,0
M-634,Day-15,0
M-634,Day-16,0
M-634,Day-17,0
M-634,Day-18,0
M-634,Day-19,0
M-634,Day-20,0
M-635,Day-01,0
M-635,Day-02,0
M-635,Day-03,1
M-635,Day-04,5
M-635,Day-05,17
M-635,Day-06,26
M-635,Day-07,29
M-635,Day-08,15
M-635,Day-09,4
M-635,Day-10,0
M-635,Day-11,0
M-635,Day-12,0
M-635,Day-13,0
M-635,Day-14,0
M-635,Day-15,0
M-635,Day-16,0
M-635,Day-17,0
M-635,Day-18,0
M-635,Day-19,0
M-635,Day-20,0
M-636,Day-01,0
M-636,Day-02,0
M-636,Day-03,0
M-636,Day-04,0
M-636,Day-05,0
M-636,Day-06,0
M-636,Day-07,2
M-636,Day-08,7
M-636,Day-09,15
M-636,Day-10,24
M-636,Day-11,24
M-636,Day-12,16
M-636,Day-13,6
M-636,Day-14,2
M-636,Day-15,0
M-636,Day-16,0
M-636,Day-17,0
M-636,Day-18,0
M-636,Day-19,0
M-636,Day-20,0
M-637,Day-01,0
M-637,Day-02,0
M-637,Day-03,0
M-637,Day-04,0
M-637,Day-05,0
M-637,Day-06,0
M-637,Day-07,0
M-637,Day-08,2
M-637,Day-09,14
M-637,Day-10,33
M-637,Day-11,33
M-637,Day-12,14
M-637,Day-13,2
M-637,Day-14,0
M-637,Day-15,0
M-637,Day-16,0
M-637,Day-17,0
M-637,Day-18,0
M-637,Day-19,0
M-637,Day-20,0
M-638,Day-01,0
M-638,Day-02,0
M-638,Day-03,0
M-638,Day-04,0
M-638,Day-05,0
M-638,Day-06,0
M-638,Day-07,0
M-638,Day-08,0
M-638,Day-09,0
M-638,Day-10,0
M-638,Day-11,0
M-638,Day-12,0
M-638,Day-13,1
M-638,Day-14,5
M-638,Day-15,17
M-638,Day-16,27
M-638,Day-17,29
M-638,Day-18,14
M-638,Day-19,4
M-638,Day-20,0
M-639,Day-01,0
M-639,Day-02,0
M-639,Day-03,0
M-639,Day-04,0
M-639,Day-05,0
