machine,day,production
M-547,Day-15,88
M-547,Day-16,88
M-547,Day-17,81
M-547,Day-18,88
M-547,Day-19,68
M-547,Day-20,71
M-548,Day-01,81
M-548,Day-02,99
M-548,Day-03,71
M-548,Day-04,90
M-548,Day-05,83
M-548,Day-06,75
M-548,Day-07,100
M-548,Day-08,73
M-548,Day-09,89
M-548,Day-10,83
M-548,Day-11,96
M-548,Day-12,86
M-548,Day-13,91
M-548,Day-14,88
M-548,Day-15,100
M-548,Day-16,85
M-548,Day-17,88
M-548,Day-18,87
M-548,Day-19,96
M-548,Day-20,76
M-549,Day-01,73
M-549,Day-02,74
M-549,Day-03,69
M-549,Day-04,72
M-549,Day-05,61
M-549,Day-06,79
M-549,Day-07,80
M-549,Day-08,80
M-549,Day-09,67
M-549,Day-10,66
M-549,Day-11,80
M-549,Day-12,73
M-549,Day-13,71
M-549,Day-14,65
M-549,Day-15,80
M-549,Day-16,66
M-549,Day-17,80
M-549,Day-18,67
M-549,Day-19,63
M-549,Day-20,76
M-550,Day-01,138
M-550,Day-02,140
M-550,Day-03,109
M-550,Day-04,113
M-550,Day-05,140
M-550,Day-06,140
M-550,Day-07,140
M-550,Day-08,120
M-550,Day-09,105
M-550,Day-10,140
M-550,Day-11,118
M-550,Day-12,108
M-550,Day-13,140
M-550,Day-14,140
M-550,Day-15,112
M-550,Day-16,140
M-550,Day-17,118
M-550,Day-18,121
M-550,Day-19,105
M-550,Day-20,140
M-551,Day-01,113
M-551,Day-02,140
M-551,Day-03,114
M-551,Day-04,138
M-551,Day-05,119
M-551,Day-06,114
M-551,Day-07,118
M-551,Day-08,140
M-551,Day-09,140
M-551,Day-10,102
M-551,Day-11,123
M-551,Day-12,118
M-551,Day-13,124
M-551,Day-14,110
M-551,Day-15,109
M-551,Day-16,121
M-551,Day-17,118
M-551,Day-18,140
M-551,Day-19,103
M-551,Day-20,140
M-552,Day-01,70
M-552,Day-02,87
M-552,Day-03,65
M-552,Day-04,84
M-552,Day-05,79
M-552,Day-06,87
M-552,Day-07,58
M-552,Day-08,78
M-552,Day-09,58
M-552,Day-10,71
M-552,Day-11,64
M-552,Day-12,69
M-552,Day-13,85
M-552,Day-14,79
M-552,Day-15,87
M-552,Day-16,69
M-552,Day-17,71
M-552,Day-18,71
M-552,Day-19,69
M-552,Day-20,65
M-553,Day-01,100
M-553,Day-02,94
M-553,Day-03,79
M-553,Day-04,81
M-553,Day-05,81
M-553,Day-06,79
M-553,Day-07,75
M-553,Day-08,93
M-553,Day-09,93
M-553,Day-10,84
M-553,Day-11,100
M-553,Day-12,83
M-553,Day-13,73
M-553,Day-14,100
M-553,Day-15,80
M-553,Day-16,87
M-553,Day-17,93
M-553,Day-18,81
M-553,Day-19,80
M-553,Day-20,77
M-554,Day-01,55
M-554,Day-02,71
M-554,Day-03,50
M-554,Day-04,69
M-554,Day-05,71
M-554,Day-06,68
M-554,Day-07,64
M-554,Day-08,59
M-554,Day-09,64
M-554,Day-10,71
M-554,Day-11,62
M-554,Day-12,58
M-554,Day-13,68
M-554,Day-14,56
M-554,Day-15,69
M-554,Day-16,56
M-554,Day-17,61
M-554,Day-18,70
M-554,Day-19,54
M-554,Day-20,52
M-555,Day-01,60
M-555,Day-02,59
M-555,Day-03,73
M-555,Day-04,64
M-555,Day-05,67
M-555,Day-06,74
M-555,Day-07,69
M-555,Day-08,71
M-555,Day-09,57
M-555,Day-10,54
M-555,Day-11,52
M-555,Day-12,73
M-555,Day-13,74
M-555,Day-14,73
M-555,Day-15,64
M-555,Day-16,66
M-555,Day-17,71
M-555,Day-18,69
M-555,Day-19,61
M-555,Day-20,52
M-556,Day-01,92
M-556,Day-02,98
M-556,Day-03,84
M-556,Day-04,84
M-556,Day-05,82
M-556,Day-06,91
M-556,Day-07,76
M-556,Day-08,73
M-556,Day-09,69
M-556,Day-10,95
M-556,Day-11,89
M-556,Day-12,69
M-556,Day-13,84
M-556,Day-14,84
M-556,Day-15,91
M-556,Day-16,95
M-556,Day-17,80
M-556,Day-18,67
M-556,Day-19,75
M-556,Day-20,95
M-557,Day-01,129
M-557,Day-02,127
M-557,Day-03,130
M-557,Day-04,126
M-557,Day-05,121
M-557,Day-06,129
M-557,Day-07,123
M-557,Day-08,111
M-557,Day-09,130
M-557,Day-10,116
M-557,Day-11,117
M-557,Day-12,107
M-557,Day-13,113
M-557,Day-14,127
M-557,Day-15,130
M-557,Day-16,130
M-557,Day-17,130
M-557,Day-18,107
M-557,Day-19,115
M-557,Day-20,100
M-558,Day-01,72
M-558,Day-02,83
M-558,Day-03,85
M-558,Day-04,86
M-558,Day-05,73
M-558,Day-06,86
M-558,Day-07,67
M-558,Day-08,82
M-558,Day-09,98
M-558,Day-10,66
M-558,Day-11,89
M-558,Day-12,81
M-558,Day-13,83
M-558,Day-14,93
M-558,Day-15,76
M-558,Day-16,72
M-558,Day-17,73
M-558,Day-18,87
M-558,Day-19,66
M-558,Day-20,74
M-559,Day-01,78
M-559,Day-02,68
M-559,Day-03,59
M-559,Day-04,60
M-559,Day-05,80
M-559,Day-06,72
M-559,Day-07,80
M-559,Day-08,80
M-559,Day-09,73
M-559,Day-10,59
M-559,Day-11,80
M-559,Day-12,78
M-559,Day-13,74
M-559,Day-14,62
M-559,Day-15,75
M-559,Day-16,75
M-559,Day-17,69
M-559,Day-18,75
M-559,Day-19,64
M-559,Day-20,80
M-560,Day-01,67
M-560,Day-02,81
M-560,Day-03,78
M-560,Day-04,77
M-560,Day-05,84
M-560,Day-06,60
M-560,Day-07,87
M-560,Day-08,81
M-560,Day-09,74
M-560,Day-10,75
M-560,Day-11,79
M-560,Day-12,70
M-560,Day-13,89
M-560,Day-14,81
M-560,Day-15,78
M-560,Day-16,84
M-560,Day-17,84
M-560,Day-18,88
M-560,Day-19,64
M-560,Day-20,73
M-561,Day-01,134
M-561,Day-02,111
M-561,Day-03,129
M-561,Day-04,125
M-561,Day-05,99
M-561,Day-06,131
M-561,Day-07,106
M-561,Day-08,140
M-561,Day-09,124
M-561,Day-10,120
M-561,Day-11,116
M-561,Day-12,109
M-561,Day-13,102
M-561,Day-14,119
M-561,Day-15,130
M-561,Day-16,138
M-561,Day-17,140
M-561,Day-18,118
M-561,Day-19,110
M-561,Day-20,139
M-562,Day-01,99
M-562,Day-02,82
M-562,Day-03,99
M-562,Day-04,93
M-562,Day-05,73
M-562,Day-06,100
M-562,Day-07,76
M-562,Day-08,87
M-562,Day-09,96
M-562,Day-10,83
M-562,Day-11,90
M-562,Day-12,81
M-562,Day-13,74
M-562,Day-14,103
M-562,Day-15,90
M-562,Day-16,78
M-562,Day-17,75
M-562,Day-18,81
M-562,Day-19,91
M-562,Day-20,73
M-563,Day-01,98
M-563,Day-02,110
M-563,Day-03,84
M-563,Day-04,103
M-563,Day-05,101
M-563,Day-06,110
M-563,Day-07,92
M-563,Day-08,95
M-563,Day-09,110
M-563,Day-10,101
M-563,Day-11,110
M-563,Day-12,110
M-563,Day-13,110
M-563,Day-14,105
M-563,Day-15,110
M-563,Day-16,98
M-563,Day-17,110
M-563,Day-18,93
M-563,Day-19,88
M-563,Day-20,99
M-564,Day-01,115
M-564,Day-02,100
M-564,Day-03,121
M-564,Day-04,104
M-564,Day-05,86
M-564,Day-06,90
M-564,Day-07,120
M-564,Day-08,100
M-564,Day-09,102
M-564,Day-10,118
M-564,Day-11,103
M-564,Day-12,111
M-564,Day-13,99
M-564,Day-14,84
M-564,Day-15,103
M-564,Day-16,108
M-564,Day-17,121
M-564,Day-18,86
M-564,Day-19,117
M-564,Day-20,95
M-565,Day-01,92
M-565,Day-02,110
M-565,Day-03,99
M-565,Day-04,104
M-565,Day-05,89
M-565,Day-06,89
M-565,Day-07,104
M-565,Day-08,103
M-565,Day-09,90
M-565,Day-10,89
M-565,Day-11,97
M-565,Day-12,87
M-565,Day-13,101
M-565,Day-14,110
M-565,Day-15,110
M-565,Day-16,110
M-565,Day-17,101
M-565,Day-18,88
M-565,Day-19,90
M-565,Day-20,87
M-566,Day-01,114
M-566,Day-02,112
M-566,Day-03,104
M-566,Day-04,81
M-566,Day-05,95
M-566,Day-06,107
M-566,Day-07,114
M-566,Day-08,80
M-566,Day-09,101
M-566,Day-10,102
M-566,Day-11,94
M-566,Day-12,108
M-566,Day-13,93
M-566,Day-14,94
M-566,Day-15,90
M-566,Day-16,102
M-566,Day-17,84
M-566,Day-18,84
M-566,Day-19,114
M-566,Day-20,112
M-567,Day-01,130
M-567,Day-02,115
M-567,Day-03,94
M-567,Day-04,130
M-567,Day-05,130
M-567,Day-06,116
M-567,Day-07,126
M-567,Day-08,120
M-567,Day-09,96
M-567,Day-10,117
M-567,Day-11,130
M-567,Day-12,130
M-567,Day-13,130
M-567,Day-14,99
M-567,Day-15,116
M-567,Day-16,114
M-567,Day-17,108
M-567,Day-18,123
M-567,Day-19,119
M-567,Day-20,101
M-568,Day-01,110
M-568,Day-02,112
M-568,Day-03,140
M-568,Day-04,140
M-568,Day-05,119
M-568,Day-06,114
M-568,Day-07,140
M-568,Day-08,115
M-568,Day-09,125
M-568,Day-10,140
M-568,Day-11,129
M-568,Day-12,124
M-568,Day-13,140
M-568,Day-14,122
M-568,Day-15,121
M-568,Day-16,140
M-568,Day-17,140
M-568,Day-18,121
M-568,Day-19,111
M-568,Day-20,140
M-569,Day-01,67
M-569,Day-02,66
M-569,Day-03,68
M-569,Day-04,57
M-569,Day-05,66
M-569,Day-06,59
M-569,Day-07,60
M-569,Day-08,52
M-569,Day-09,58
M-569,Day-10,62
M-569,Day-11,67
M-569,Day-12,61
M-569,Day-13,72
M-569,Day-14,76
M-569,Day-15,59
M-569,Day-16,69
M-569,Day-17,56
M-569,Day-18,53
M-569,Day-19,63
M-569,Day-20,69
M-570,Day-01,108
M-570,Day-02,98
M-570,Day-03,92
M-570,Day-04,96
M-570,Day-05,95
M-570,Day-06,109
M-570,Day-07,112
M-570,Day-08,90
M-570,Day-09,77
M-570,Day-10,111
M-570,Day-11,110
M-570,Day-12,108
M-570,Day-13,77
M-570,Day-14,111
M-570,Day-15,83
M-570,Day-16,100
M-570,Day-17,88
M-570,Day-18,78
M-570,Day-19,76
M-570,Day-20,87
M-571,Day-01,86
M-571,Day-02,69
M-571,Day-03,76
M-571,Day-04,96
M-571,Day-05,68
M-571,Day-06,88
M-571,Day-07,94
M-571,Day-08,97
M-571,Day-09,73
M-571,Day-10,97
M-571,Day-11,96
M-571,Day-12,95
M-571,Day-13,75
M-571,Day-14,85
M-571,Day-15,83
M-571,Day-16,94
M-571,Day-17,67
M-571,Day-18,75
M-571,Day-19,90
M-571,Day-20,77
M-572,Day-01,97
M-572,Day-02,76
M-572,Day-03,103
M-572,Day-04,76
M-572,Day-05,109
M-572,Day-06,109
M-572,Day-07,100
M-572,Day-08,99
M-572,Day-09,79
M-572,Day-10,73
M-572,Day-11,92
M-572,Day-12,77
M-572,Day-13,73
M-572,Day-14,102
M-572,Day-15,79
M-572,Day-16,93
M-572,Day-17,75
M-572,Day-18,110
M-572,Day-19,91
M-572,Day-20,103
M-573,Day-01,99
M-573,Day-02,92
M-573,Day-03,84
M-573,Day-04,83
M-573,Day-05,85
M-573,Day-06,105
M-573,Day-07,89
M-573,Day-08,100
M-573,Day-09,107
M-573,Day-10,87
M-573,Day-11,91
M-573,Day-12,110
M-573,Day-13,80
M-573,Day-14,105
M-573,Day-15,82
M-573,Day-16,110
M-573,Day-17,88
M-573,Day-18,79
M-573,Day-19,91
M-573,Day-20,97
M-574,Day-01,82
M-574,Day-02,90
M-574,Day-03,86
M-574,Day-04,105
M-574,Day-05,116
M-574,Day-06,104
M-574,Day-07,100
M-574,Day-08,112
M-574,Day-09,96
M-574,Day-10,103
M-574,Day-11,95
M-574,Day-12,112
M-574,Day-13,111
M-574,Day-14,84
M-574,Day-15,110
M-574,Day-16,102
M-574,Day-17,101
M-574,Day-18,91
M-574,Day-19,108
M-574,Day-20,103
M-575,Day-01,72
M-575,Day-02,60
M-575,Day-03,55
M-575,Day-04,58
M-575,Day-05,59
M-575,Day-06,68
M-575,Day-07,64
M-575,Day-08,61
M-575,Day-09,60
M-575,Day-10,69
M-575,Day-11,69
M-575,Day-12,52
M-575,Day-13,68
M-575,Day-14,59
M-575,Day-15,67
M-575,Day-16,54
M-575,Day-17,61
M-575,Day-18,49
M-575,Day-19,70
M-575,Day-20,56
M-576,Day-01,130
M-576,Day-02,122
M-576,Day-03,109
M-576,Day-04,118
M-576,Day-05,130
M-576,Day-06,130
M-576,Day-07,117
M-576,Day-08,111
M-576,Day-09,129
M-576,Day-10,130
M-576,Day-11,98
M-576,Day-12,96
M-576,Day-13,111
M-576,Day-14,130
M-576,Day-15,106
M-576,Day-16,96
M-576,Day-17,115
M-576,Day-18,123
M-576,Day-19,107
M-576,Day-20,130
M-577,Day-01,103
M-577,Day-02,129
M-577,Day-03,102
M-577,Day-04,108
M-577,Day-05,116
M-577,Day-06,118
M-577,Day-07,127
M-577,Day-08,140
M-577,Day-09,138
M-577,Day-10,125
M-577,Day-11,131
M-577,Day-12,136
M-577,Day-13,135
M-577,Day-14,131
M-577,Day-15,140
M-577,Day-16,135
M-577,Day-17,107
M-577,Day-18,127
M-577,Day-19,110
M-577,Day-20,130
M-578,Day-01,108
M-578,Day-02,94
M-578,Day-03,129
M-578,Day-04,130
M-578,Day-05,130
M-578,Day-06,125
M-578,Day-07,116
M-578,Day-08,115
M-578,Day-09,96
M-578,Day-10,111
M-578,Day-11,123
M-578,Day-12,114
M-578,Day-13,93
M-578,Day-14,96
M-578,Day-15,123
M-578,Day-16,122
M-578,Day-17,101
M-578,Day-18,130
M-578,Day-19,100
M-578,Day-20,95
M-579,Day-01,111
M-579,Day-02,110
M-579,Day-03,109
M-579,Day-04,104
M-579,Day-05,110
M-579,Day-06,100
M-579,Day-07,91
M-579,Day-08,99
M-579,Day-09,113
M-579,Day-10,90
M-579,Day-11,99
M-579,Day-12,113
M-579,Day-13,100
M-579,Day-14,100
M-579,Day-15,113
M-579,Day-16,115
M-579,Day-17,81
M-579,Day-18,91
M-579,Day-19,79
M-579,Day-20,82
M-580,Day-01,110
M-580,Day-02,110
M-580,Day-03,87
M-580,Day-04,94
M-580,Day-05,110
M-580,Day-06,88
M-580,Day-07,99
M-580,Day-08,96
M-580,Day-09,110
M-580,Day-10,110
M-580,Day-11,108
M-580,Day-12,88
M-580,Day-13,110
M-580,Day-14,96
M-580,Day-15,103
M-580,Day-16,94
M-580,Day-17,99
M-580,Day-18,110
M-580,Day-19,110
M-580,Day-20,110
M-581,Day-01,127
M-581,Day-02,101
M-581,Day-03,91
M-581,Day-04,114
M-581,Day-05,129
M-581,Day-06,128
M-581,Day-07,108
M-581,Day-08,89
M-581,Day-09,87
M-581,Day-10,120
M-581,Day-11,111
M-581,Day-12,90
M-581,Day-13,86
M-581,Day-14,122
M-581,Day-15,107
M-581,Day-16,126
M-581,Day-17,96
M-581,Day-18,115
M-581,Day-19,88
M-581,Day-20,94
M-582,Day-01,75
M-582,Day-02,98
M-582,Day-03,94
M-582,Day-04,97
M-582,Day-05,108
M-582,Day-06,86
M-582,Day-07,103
M-582,Day-08,90
M-582,Day-09,104
M-582,Day-10,85
M-582,Day-11,94
M-582,Day-12,74
M-582,Day-13,98
M-582,Day-14,75
M-582,Day-15,83
M-582,Day-16,106
M-582,Day-17,80
M-582,Day-18,82
M-582,Day-19,82
M-582,Day-20,100
M-583,Day-01,80
M-583,Day-02,77
M-583,Day-03,71
M-583,Day-04,63
M-583,Day-05,62
M-583,Day-06,61
M-583,Day-07,80
M-583,Day-08,71
M-583,Day-09,79
M-583,Day-10,64
M-583,Day-11,76
M-583,Day-12,72
M-583,Day-13,80
M-583,Day-14,66
M-583,Day-15,64
M-583,Day-16,59
M-583,Day-17,75
M-583,Day-18,80
M-583,Day-19,80
M-583,Day-20,80
M-584,Day-01,73
M-584,Day-02,79
M-584,Day-03,84
M-584,Day-04,60
M-584,Day-05,71
M-584,Day-06,85
M-584,Day-07,65
M-584,Day-08,86
M-584,Day-09,73
M-584,Day-10,81
M-584,Day-11,71
M-584,Day-12,71
M-584,Day-13,88
M-584,Day-14,74
M-584,Day-15,75
M-584,Day-16,82
M-584,Day-17,75
M-584,Day-18,77
M-584,Day-19,90
M-584,Day-20,82
M-585,Day-01,73
M-585,Day-02,110
M-585,Day-03,109
M-585,Day-04,105
M-585,Day-05,80
M-585,Day-06,100
M-585,Day-07,96
M-585,Day-08,109
M-585,Day-09,103
M-585,Day-10,83
M-585,Day-11,86
M-585,Day-12,88
M-585,Day-13,90
M-585,Day-14,92
M-585,Day-15,76
M-585,Day-16,87
M-585,Day-17,83
M-585,Day-18,102
M-585,Day-19,79
M-585,Day-20,75
M-586,Day-01,111
M-586,Day-02,140
M-586,Day-03,140
M-586,Day-04,140
M-586,Day-05,103
M-586,Day-06,136
M-586,Day-07,137
M-586,Day-08,111
M-586,Day-09,103
M-586,Day-10,103
M-586,Day-11,129
M-586,Day-12,118
M-586,Day-13,131
M-586,Day-14,108
M-586,Day-15,123
M-586,Day-16,140
M-586,Day-17,104
M-586,Day-18,140
M-586,Day-19,133
M-586,Day-20,108
M-587,Day-01,83
M-587,Day-02,90
M-587,Day-03,90
M-587,Day-04,77
M-587,Day-05,90
M-587,Day-06,90
M-587,Day-07,90
M-587,Day-08,89
M-587,Day-09,76
M-587,Day-10,75
M-587,Day-11,90
M-587,Day-12,90
M-587,Day-13,83
M-587,Day-14,90
M-587,Day-15,72
M-587,Day-16,76
M-587,Day-17,90
M-587,Day-18,90
M-587,Day-19,90
M-587,Day-20,80
M-588,Day-01,95
M-588,Day-02,99
M-588,Day-03,96
M-588,Day-04,107
M-588,Day-05,95
M-588,Day-06,107
M-588,Day-07,114
M-588,Day-08,109
M-588,Day-09,113
M-588,Day-10,86
M-588,Day-11,108
M-588,Day-12,111
M-588,Day-13,94
M-588,Day-14,79
M-588,Day-15,84
M-588,Day-16,93
M-588,Day-17,110
M-588,Day-18,82
M-588,Day-19,101
M-588,Day-20,106
M-589,Day-01,100
M-589,Day-02,78
M-589,Day-03,78
M-589,Day-04,85
M-589,Day-05,76
M-589,Day-06,89
M-589,Day-07,72
M-589,Day-08,95
M-589,Day-09,91
M-589,Day-10,72
M-589,Day-11,72
M-589,Day-12,97
M-589,Day-13,93
M-589,Day-14,73
M-589,Day-15,85
M-589,Day-16,77
M-589,Day-17,92
M-589,Day-18,96
M-589,Day-19,88
M-589,Day-20,97
M-590,Day-01,80
M-590,Day-02,80
M-590,Day-03,69
M-590,Day-04,71
M-590,Day-05,80
M-590,Day-06,80
M-590,Day-07,80
M-590,Day-08,72
M-590,Day-09,80
M-590,Day-10,80
M-590,Day-11,80
M-590,Day-12,80
M-590,Day-13,80
M-590,Day-14,64
M-590,Day-15,80
M-590,Day-16,66
M-590,Day-17,62
M-590,Day-18,63
M-590,Day-19,80
M-590,Day-20,62
M-591,Day-01,94
M-591,Day-02,105
M-591,Day-03,81
M-591,Day-04,114
M-591,Day-05,101
M-591,Day-06,84
M-591,Day-07,79
M-591,Day-08,103
M-591,Day-09,80
M-591,Day-10,80
M-591,Day-11,110
M-591,Day-12,87
M-591,Day-13,114
M-591,Day-14,113
M-591,Day-15,81
M-591,Day-16,78
M-591,Day-17,77
M-591,Day-18,104
M-591,Day-19,82
M-591,Day-20,90
M-592,Day-01,78
M-592,Day-02,70
M-592,Day-03,87
M-592,Day-04,85
M-592,Day-05,71
M-592,Day-06,82
M-592,Day-07,84
M-592,Day-08,95
M-592,Day-09,90
M-592,Day-10,86
M-592,Day-11,69
M-592,Day-12,73
M-592,Day-13,70
M-592,Day-14,77
M-592,Day-15,86
M-592,Day-16,87
M-592,Day-17,87
M-592,Day-18,72
M-592,Day-19,82
M-592,Day-20,72
M-593,Day-01,72
M-593,Day-02,69
M-593,Day-03,74
M-593,Day-04,69
M-593,Day-05,64
M-593,Day-06,56
M-593,Day-07,55
M-593,Day-08,53
M-593,Day-09,73
M-593,Day-10,75
M-593,Day-11,58
M-593,Day-12,57
M-593,Day-13,66
M-593,Day-14,75
M-593,Day-15,66
M-593,Day-16,77
M-593,Day-17,67
M-593,Day-18,63
M-593,Day-19,69
M-593,Day-20,79
M-594,Day-01,78
M-594,Day-02,112
M-594,Day-03,95
M-594,Day-04,94
M-594,Day-05,89
M-594,Day-06,94
M-594,Day-07,105
M-594,Day-08,105
M-594,Day-09,110
M-594,Day-10,91
M-594,Day-11,93
M-594,Day-12,111
M-594,Day-13,97
M-594,Day-14,114
M-594,Day-15,87
M-594,Day-16,110
M-594,Day-17,97
M-594,Day-18,91
M-594,Day-19,111
M-594,Day-20,109
M-595,Day-01,65
M-595,Day-02,61
M-595,Day-03,73
M-595,Day-04,66
M-595,Day-05,66
M-595,Day-06,60
M-595,Day-07,69
M-595,Day-08,70
M-595,Day-09,66
M-595,Day-10,58
M-595,Day-11,59
M-595,Day-12,70
M-595,Day-13,52
M-595,Day-14,49
M-595,Day-15,55
M-595,Day-16,66
M-595,Day-17,68
M-595,Day-18,63
M-595,Day-19,65
M-595,Day-20,48
M-596,Day-01,96
M-596,Day-02,114
M-596,Day-03,130
M-596,Day-04,128
M-596,Day-05,124
M-596,Day-06,112
M-596,Day-07,124
M-596,Day-08,113
M-596,Day-09,90
M-596,Day-10,125
M-596,Day-11,111
M-596,Day-12,114
M-596,Day-13,98
M-596,Day-14,123
M-596,Day-15,92
M-596,Day-16,111
M-596,Day-17,125
M-596,Day-18,130
M-596,Day-19,106
M-596,Day-20,99
M-597,Day-01,79
M-597,Day-02,85
M-597,Day-03,66
M-597,Day-04,66
M-597,Day-05,88
M-597,Day-06,67
M-597,Day-07,78
M-597,Day-08,86
M-597,Day-09,87
M-597,Day-10,69
M-597,Day-11,69
M-597,Day-12,83
M-597,Day-13,85
M-597,Day-14,68
M-597,Day-15,90
M-597,Day-16,68
M-597,Day-17,90
M-597,Day-18,82
M-597,Day-19,81
M-597,Day-20,74
M-598,Day-01,100
M-598,Day-02,75
M-598,Day-03,102
M-598,Day-04,84
M-598,Day-05,107
M-598,Day-06,97
M-598,Day-07,105
M-598,Day-08,98
M-598,Day-09,82
M-598,Day-10,106
M-598,Day-11,76
M-598,Day-12,100
M-598,Day-13,84
M-598,Day-14,77
M-598,Day-15,91
M-598,Day-16,79
M-598,Day-17,98
M-598,Day-18,109
M-598,Day-19,106
M-598,Day-20,90
M-599,Day-01,103
M-599,Day-02,89
M-599,Day-03,118
M-599,Day-04,116
M-599,Day-05,105
M-599,Day-06,103
M-599,Day-07,93
M-599,Day-08,100
M-599,Day-09,89
M-599,Day-10,125
M-599,Day-11,126
M-599,Day-12,99
M-599,Day-13,111
M-599,Day-14,130
M-599,Day-15,113
M-599,Day-16,103
M-599,Day-17,118
M-599,Day-18,95
M-599,Day-19,102
M-599,Day-20,123
M-600,Day-01,132
M-600,Day-02,132
M-600,Day-03,111
M-600,Day-04,107
M-600,Day-05,103
M-600,Day-06,112
M-600,Day-07,103
M-600,Day-08,90
M-600,Day-09,94
M-600,Day-10,104
M-600,Day-11,125
M-600,Day-12,112
M-600,Day-13,133
M-600,Day-14,103
M-600,Day-15,90
M-600,Day-16,114
M-600,Day-17,104
M-600,Day-18,106
M-600,Day-19,117
M-600,Day-20,90
M-601,Day-01,80
M-601,Day-02,56
M-601,Day-03,57
M-601,Day-04,58
M-601,Day-05,59
M-601,Day-06,69
M-601,Day-07,79
M-601,Day-08,57
M-601,Day-09,69
M-601,Day-10,73
M-601,Day-11,73
M-601,Day-12,66
M-601,Day-13,80
M-601,Day-14,64
M-601,Day-15,76
M-601,Day-16,75
M-601,Day-17,69
M-601,Day-18,60
M-601,Day-19,71
M-601,Day-20,64
M-602,Day-01,81
M-602,Day-02,98
M-602,Day-03,95
M-602,Day-04,89
M-602,Day-05,79
M-602,Day-06,79
M-602,Day-07,82
M-602,Day-08,85
M-602,Day-09,76
M-602,Day-10,92
M-602,Day-11,66
M-602,Day-12,87
M-602,Day-13,83
M-602,Day-14,65
M-602,Day-15,73
M-602,Day-16,75
M-602,Day-17,90
M-602,Day-18,85
M-602,Day-19,68
M-602,Day-20,84
M-603,Day-01,51
M-603,Day-02,50
M-603,Day-03,55
M-603,Day-04,52
M-603,Day-05,47
M-603,Day-06,55
M-603,Day-07,63
M-603,Day-08,58
M-603,Day-09,47
M-603,Day-10,67
M-603,Day-11,59
M-603,Day-12,62
M-603,Day-13,57
M-603,Day-14,52
M-603,Day-15,52
M-603,Day-16,60
M-603,Day-17,68
M-603,Day-18,65
M-603,Day-19,60
M-603,Day-20,67
M-604,Day-01,90
M-604,Day-02,81
M-604,Day-03,83
M-604,Day-04,81
M-604,Day-05,79
M-604,Day-06,69
M-604,Day-07,75
M-604,Day-08,90
M-604,Day-09,72
M-604,Day-10,82
M-604,Day-11,67
M-604,Day-12,65
M-604,Day-13,86
M-604,Day-14,90
M-604,Day-15,74
M-604,Day-16,73
M-604,Day-17,90
M-604,Day-18,66
M-604,Day-19,82
M-604,Day-20,69
M-605,Day-01,101
M-605,Day-02,98
M-605,Day-03,80
M-605,Day-04,69
M-605,Day-05,73
M-605,Day-06,97
M-605,Day-07,77
M-605,Day-08,83
M-605,Day-09,81
M-605,Day-10,75
M-605,Day-11,87
M-605,Day-12,71
M-605,Day-13,102
M-605,Day-14,93
M-605,Day-15,70
M-605,Day-16,88
M-605,Day-17,76
M-605,Day-18,74
M-605,Day-19,74
M-605,Day-20,98
M-606,Day-01,72
M-606,Day-02,64
M-606,Day-03,56
M-606,Day-04,72
M-606,Day-05,55
M-606,Day-06,77
M-606,Day-07,58
M-606,Day-08,80
M-606,Day-09,60
M-606,Day-10,79
M-606,Day-11,79
M-606,Day-12,64
M-606,Day-13,66
M-606,Day-14,66
M-606,Day-15,65
M-606,Day-16,74
M-606,Day-17,57
M-606,Day-18,72
M-606,Day-19,77
M-606,Day-20,63
M-607,Day-01,100
M-607,Day-02,81
M-607,Day-03,73
M-607,Day-04,100
M-607,Day-05,100
M-607,Day-06,90
M-607,Day-07,88
M-607,Day-08,100
M-607,Day-09,100
M-607,Day-10,86
M-607,Day-11,100
M-607,Day-12,77
M-607,Day-13,100
M-607,Day-14,100
M-607,Day-15,89
M-607,Day-16,89
M-607,Day-17,77
M-607,Day-18,85
M-607,Day-19,99
M-607,Day-20,98
M-608,Day-01,102
M-608,Day-02,90
M-608,Day-03,90
M-608,Day-04,103
M-608,Day-05,92
M-608,Day-06,88
M-608,Day-07,98
M-608,Day-08,116
M-608,Day-09,79
M-608,Day-10,90
M-608,Day-11,83
M-608,Day-12,88
M-608,Day-13,97
M-608,Day-14,114
M-608,Day-15,82
M-608,Day-16,117
M-608,Day-17,105
M-608,Day-18,93
M-608,Day-19,115
M-608,Day-20,100
M-609,Day-01,77
M-609,Day-02,88
M-609,Day-03,87
M-609,Day-04,107
M-609,Day-05,93
M-609,Day-06,92
M-609,Day-07,93
M-609,Day-08,102
M-609,Day-09,101
M-609,Day-10,89
M-609,Day-11,94
M-609,Day-12,83
M-609,Day-13,91
M-609,Day-14,100
M-609,Day-15,105
M-609,Day-16,82
M-609,Day-17,84
M-609,Day-18,76
M-609,Day-19,104
M-609,Day-20,103
M-610,Day-01,65
M-610,Day-02,62
M-610,Day-03,53
M-610,Day-04,60
M-610,Day-05,75
M-610,Day-06,78
M-610,Day-07,66
M-610,Day-08,59
M-610,Day-09,76
M-610,Day-10,78
M-610,Day-11,73
M-610,Day-12,69
M-610,Day-13,77
M-610,Day-14,54
M-610,Day-15,64
M-610,Day-16,63
M-610,Day-17,67
M-610,Day-18,65
M-610,Day-19,62
M-610,Day-20,65
M-611,Day-01,67
M-611,Day-02,90
M-611,Day-03,90
M-611,Day-04,81
M-611,Day-05,88
M-611,Day-06,77
